1	2737357	1	2737357	2737357	2737357	100.00	2737357	2737357	100.00	100.00	CP021420.1	CP021420.1	[IDENTITY]
1	5433	1577080	1571620	5433	5461	96.34	2737357	2737357	0.20	0.20	CP021420.1	CP021420.1	
5612	6451	1571374	1570535	840	840	95.24	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
30644	30892	1321545	1321297	249	249	98.80	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
32410	36989	1919161	1914580	4580	4582	99.85	2737357	2737357	0.17	0.17	CP021420.1	CP021420.1	
35912	36985	1322237	1321162	1074	1076	98.88	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
42255	43313	1322223	1321162	1059	1062	97.74	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
150034	150721	1894800	1894112	688	689	90.72	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
150037	150692	743368	742713	656	656	87.23	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
379031	379202	1328656	1328485	172	172	98.26	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
515723	515935	2102520	2102308	213	213	88.73	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
544947	545059	567371	567259	113	113	100.00	2737357	2737357	0.00	0.00	CP021420.1	CP021420.1	
554454	560007	1858728	1853175	5554	5554	99.42	2737357	2737357	0.20	0.20	CP021420.1	CP021420.1	
559450	559848	1851841	1851443	399	399	94.24	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
561427	561813	1851829	1851444	387	386	88.11	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
562994	563187	1853488	1853296	194	193	91.75	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
567259	567371	545059	544947	113	113	100.00	2737357	2737357	0.00	0.00	CP021420.1	CP021420.1	
689537	689658	747306	747185	122	122	95.08	2737357	2737357	0.00	0.00	CP021420.1	CP021420.1	
747185	747306	689658	689537	122	122	95.08	2737357	2737357	0.00	0.00	CP021420.1	CP021420.1	
796855	797246	1582234	1581843	392	392	96.94	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
844576	846364	852082	850294	1789	1789	100.00	2737357	2737357	0.07	0.07	CP021420.1	CP021420.1	
847357	847699	849256	848914	343	343	95.34	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
848914	849256	847699	847357	343	343	95.34	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
850294	852082	846364	844576	1789	1789	100.00	2737357	2737357	0.07	0.07	CP021420.1	CP021420.1	
957365	963173	2161547	2155740	5809	5808	99.91	2737357	2737357	0.21	0.21	CP021420.1	CP021420.1	
957418	963173	1677928	1672173	5756	5756	99.97	2737357	2737357	0.21	0.21	CP021420.1	CP021420.1	
1321162	1322226	2250755	2249691	1065	1065	98.22	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
1321162	1322223	43313	42255	1062	1059	97.74	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
1321297	1321545	30892	30644	249	249	98.80	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1328485	1328656	379202	379031	172	172	98.26	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1455450	1455636	1816563	1816377	187	187	88.24	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1570535	1571374	6451	5612	840	840	95.24	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
1571620	1577080	5433	1	5461	5433	96.34	2737357	2737357	0.20	0.20	CP021420.1	CP021420.1	
1581843	1582234	797246	796855	392	392	96.94	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1585314	1585604	2737257	2736967	291	291	93.47	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1587469	1587902	2735214	2734781	434	434	87.13	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
1588312	1591714	2734371	2730978	3403	3394	92.21	2737357	2737357	0.12	0.12	CP021420.1	CP021420.1	
1594067	1594493	2730040	2729614	427	427	95.32	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
1594496	1596225	2729315	2727586	1730	1730	94.28	2737357	2737357	0.06	0.06	CP021420.1	CP021420.1	
1596436	1597280	2727378	2726534	845	845	95.62	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
1597554	1597733	2726112	2725933	180	180	84.44	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1812893	1813080	1900893	1900706	188	188	94.15	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1816377	1816563	1455636	1455450	187	187	88.24	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1851444	1851829	561813	561427	386	387	88.11	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1853175	1853753	561973	561392	579	582	87.63	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
1853175	1858728	560007	554454	5554	5554	99.42	2737357	2737357	0.20	0.20	CP021420.1	CP021420.1	
1853296	1853488	563187	562994	193	194	91.75	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1894112	1894800	150721	150034	689	688	90.72	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
1900706	1900893	1813080	1812893	188	188	94.15	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
1914580	1919161	36989	32410	4582	4580	99.85	2737357	2737357	0.17	0.17	CP021420.1	CP021420.1	
1914580	1915666	2250759	2249673	1087	1087	97.70	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
2102308	2102520	515935	515723	213	213	88.73	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
2155740	2161547	963173	957365	5808	5809	99.91	2737357	2737357	0.21	0.21	CP021420.1	CP021420.1	
2249691	2250755	1322226	1321162	1065	1065	98.22	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
2249673	2250759	1915666	1914580	1087	1087	97.70	2737357	2737357	0.04	0.04	CP021420.1	CP021420.1	
2725933	2726112	1597733	1597554	180	180	84.44	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
2726534	2727378	1597280	1596436	845	845	95.62	2737357	2737357	0.03	0.03	CP021420.1	CP021420.1	
2727586	2729315	1596225	1594496	1730	1730	94.28	2737357	2737357	0.06	0.06	CP021420.1	CP021420.1	
2729614	2730040	1594493	1594067	427	427	95.32	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
2730978	2734371	1591714	1588312	3394	3403	92.24	2737357	2737357	0.12	0.12	CP021420.1	CP021420.1	
2734781	2735214	1587902	1587469	434	434	87.13	2737357	2737357	0.02	0.02	CP021420.1	CP021420.1	
2736967	2737257	1585604	1585314	291	291	93.47	2737357	2737357	0.01	0.01	CP021420.1	CP021420.1	
720738	720838	544946	544846	101	101	100.00	4469084	2737357	0.00	0.00	CP022722.1	CP021420.1	
